httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.status,httpRequest.userAgent,insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
,,,,,,,,,000000-1694b300-1e17-44a1-8fc9-d28c4cd977c5,99orjt25h07m,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:58.033283004Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:57.379596531Z,projects/taller3-pcuneo/traces/b35aed077cb65c408cacf7dca4da6905
,,,,,,,,,000000-5dfe6751-b466-4458-bc4a-374827573679,ykgwt7t8zpsd,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:05.302290690Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:57.375991645Z,projects/taller3-pcuneo/traces/ec1734eb98a27a197ed175d11839db90
,,,,,,,,,000000-f170ba90-ce61-4a2c-99b5-6aac6d50b38c,99orz8mgb2b2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:58.033283004Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 129 ms, finished with status: 'ok'",2021-10-10T17:58:57.374782217Z,projects/taller3-pcuneo/traces/3672be651a8fd146a9d2a24354b5c786
,,,,,,,,,000000-cc94bd63-d7d3-4fe1-86e7-51e48f292205,ykgwaajd2t6a,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:05.302290690Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 109 ms, finished with status: 'ok'",2021-10-10T17:58:57.372458297Z,projects/taller3-pcuneo/traces/02551d1c75158663de7fbf85315b00c3
,,,,,,,,,000000-9b90b512-5524-4c17-9d8b-b4d36a96d1bf,99orz8mgb2b2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:58.033283004Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.040000000000000036 legals,2021-10-10T17:58:57.372Z,projects/taller3-pcuneo/traces/3672be651a8fd146a9d2a24354b5c786
,,,,,,,,,000000-b1162096-6c54-42ca-b9c2-1830c05b3005,ykgwaajd2t6a,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:05.302290690Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.05000000000000071 offices,2021-10-10T17:58:57.370Z,projects/taller3-pcuneo/traces/02551d1c75158663de7fbf85315b00c3
,,,,,,,,,000000-1056cfeb-57f1-440b-a4f6-0653a4f2d37e,27ddhm4tvs3b,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:59.182419928Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:57.354853047Z,projects/taller3-pcuneo/traces/a4894aa48a2000b30bc19bd1c84268ce
,,,,,,,,,000000-056d4b3b-4214-4b50-ab7f-e7924007094c,27ddvszq0rsr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:59.182419928Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 88 ms, finished with status: 'ok'",2021-10-10T17:58:57.351712117Z,projects/taller3-pcuneo/traces/a02c4d5ff912a66c1a5d4366311f8497
,,,,,,,,,000000-e51a173c-f9ca-42fd-ba7f-1085303e8d1f,27ddvszq0rsr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:59.182419928Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.0 about,2021-10-10T17:58:57.344Z,projects/taller3-pcuneo/traces/a02c4d5ff912a66c1a5d4366311f8497
,,,,,,,,,000000-633a31f5-2296-4e2f-a6aa-d937468e9e8b,27ddvszq0rsr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:59.182419928Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:57.264628529Z,projects/taller3-pcuneo/traces/a02c4d5ff912a66c1a5d4366311f8497
,,,,,,,,,000000-095feb51-2e46-4460-ad3a-09310a4873ae,ykgwaajd2t6a,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:05.302290690Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:57.264470114Z,projects/taller3-pcuneo/traces/02551d1c75158663de7fbf85315b00c3
,,,,,,,,,000000-bb0aa5a9-e639-413c-a67b-e3abfedc0fde,27ddw8erh8jc,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:59.182419928Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 254 ms, finished with status: 'ok'",2021-10-10T17:58:57.261480233Z,projects/taller3-pcuneo/traces/0e7a25fcd881bdfa37f6ca31406a4e74
,,,,,,,,,000000-69592ff9-5b03-45cd-8313-906810bc63cf,27ddw8erh8jc,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:59.182419928Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.0 about,2021-10-10T17:58:57.260Z,projects/taller3-pcuneo/traces/0e7a25fcd881bdfa37f6ca31406a4e74
,,,,,,,,,000000-7e2781ec-190f-4800-bf60-da00d89d7f7c,ykgwsdl03kf7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:05.302290690Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 104 ms, finished with status: 'ok'",2021-10-10T17:58:57.256416453Z,projects/taller3-pcuneo/traces/c73715112d7411e2a9ad50fdc155c933
,,,,,,,,,000000-8aba4bf9-97bf-4109-96a5-c8eb6df77dcb,ykgwsdl03kf7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:05.302290690Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.08000000000000007 legals,2021-10-10T17:58:57.254Z,projects/taller3-pcuneo/traces/c73715112d7411e2a9ad50fdc155c933
,,,,,,,,,000000-6a19ab17-be75-4b6f-af00-fcf95c5ac1a6,99orz8mgb2b2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:58.033283004Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:57.246850950Z,projects/taller3-pcuneo/traces/3672be651a8fd146a9d2a24354b5c786
,,,,,,,,,000000-67656f78-f466-4ce1-a901-bb8301951f76,99or8tijbp0r,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:58.033283004Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 234 ms, finished with status: 'ok'",2021-10-10T17:58:57.242994452Z,projects/taller3-pcuneo/traces/d0de5c492c582bb0a17fda8a418b953e
,,,,,,,,,000000-c1c64ef8-f0f0-4417-b0d0-dc9a7ccb9c52,99or8tijbp0r,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:58.033283004Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.040000000000000036 legals,2021-10-10T17:58:57.241Z,projects/taller3-pcuneo/traces/d0de5c492c582bb0a17fda8a418b953e
,,,,,,,,,000000-e4ba1d9e-1e31-47b3-ba81-6b9a3d1fe494,ykgwsdl03kf7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:05.302290690Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:57.152976926Z,projects/taller3-pcuneo/traces/c73715112d7411e2a9ad50fdc155c933
