httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
,,,,,,,,,,000000-ddf059b9-a0a7-4222-929c-b946e97144bb,x7s1blq78wj2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:17.083509072Z,projects/taller3-pcuneo/traces/ba92685c96bb58ca920abc67c75146a2
,,,,,,,,,,000000-8ebb9cfd-1169-460c-aaae-fa24e4dc8f63,x7s11m05xmyd,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 194 ms, finished with status code: 200",2021-10-10T17:59:17.080324386Z,projects/taller3-pcuneo/traces/68c2a0c4afc114db47b1debd5815212c
,,,,,,,,,,000000-a3240203-4257-4b37-87ad-eba2ca94024e,x7s11m05xmyd,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 offices POST,2021-10-10T17:59:17.078Z,projects/taller3-pcuneo/traces/68c2a0c4afc114db47b1debd5815212c
,,,,,,,,,,000000-5e16f9a4-62ad-48a9-b968-4cda74857697,z1svru62qru6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:17.077797344Z,projects/taller3-pcuneo/traces/11e7cecf521ddc3720be96c65188176a
,,,,,,,,,,000000-0a08b40d-a962-4d25-8076-e9a3d441fc5c,z1sv8m2q82kg,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 181 ms, finished with status code: 200",2021-10-10T17:59:17.073162895Z,projects/taller3-pcuneo/traces/aa782998812857cf3ed43b6e6966a3bb
,,,,,,,,,,000000-338926d2-39ad-4e6a-8850-306c182bb74f,z1sv8m2q82kg,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.01999999999999602 about POST,2021-10-10T17:59:17.070Z,projects/taller3-pcuneo/traces/aa782998812857cf3ed43b6e6966a3bb
,,,,,,,,,,000000-c02ba5c5-5394-4e22-a2fb-de3e8c21418f,eemmfv4zgyb3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:17.059813227Z,projects/taller3-pcuneo/traces/fe3f55568dd83bf82b76c8d100eead59
,,,,,,,,,,000000-51dd7733-3a10-4eb1-a132-cf966cbb1b95,eemmg8lucvf5,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 82 ms, finished with status code: 200",2021-10-10T17:59:17.057201958Z,projects/taller3-pcuneo/traces/143e13dd2b41dc7c7f3e0b9895d273cb
,,,,,,,,,,000000-2890aa1b-0522-4115-a081-f96b533c531d,eemmg8lucvf5,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.060000000000002274 about POST,2021-10-10T17:59:17.056Z,projects/taller3-pcuneo/traces/143e13dd2b41dc7c7f3e0b9895d273cb
,,,,,,,,,,000000-56c691dc-3144-408c-b046-6a9a78c9aa86,eemmg8lucvf5,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:16.975592748Z,projects/taller3-pcuneo/traces/143e13dd2b41dc7c7f3e0b9895d273cb
,,,,,,,,,,000000-f651caef-5574-4f1e-9087-589154e7ed95,eemmcnatasfa,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 86 ms, finished with status code: 200",2021-10-10T17:59:16.973084620Z,projects/taller3-pcuneo/traces/7f0e87f6d54dbc220084437a97298634
,,,,,,,,,,000000-fc134f9b-e2d3-4417-83aa-845fffec2694,eemmcnatasfa,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.010000000000005116 jobs GET,2021-10-10T17:59:16.972Z,projects/taller3-pcuneo/traces/7f0e87f6d54dbc220084437a97298634
,,,,,,,,,,000000-feef22e3-6f28-470d-ae2d-fb316f205289,z1sv8m2q82kg,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:16.893155541Z,projects/taller3-pcuneo/traces/aa782998812857cf3ed43b6e6966a3bb
,,,,,,,,,,000000-516cc3ed-6e2f-4b76-9bf5-b3bb579190fb,z1sv2if3e6vt,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 28 ms, finished with status code: 200",2021-10-10T17:59:16.889917041Z,projects/taller3-pcuneo/traces/84d0ec999e075682b86ce3651e447d04
,,,,,,,,,,000000-e29b0c59-3fa0-4fa1-af9a-9b50f3fdc28c,z1sv2if3e6vt,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 home POST,2021-10-10T17:59:16.888Z,projects/taller3-pcuneo/traces/84d0ec999e075682b86ce3651e447d04
,,,,,,,,,,000000-01f01223-bbd7-4c55-a6e9-ae477932e0e0,eemmcnatasfa,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:16.887422977Z,projects/taller3-pcuneo/traces/7f0e87f6d54dbc220084437a97298634
,,,,,,,,,,000000-8af3f95e-afc2-40d1-9388-d52b5147c1a3,x7s11m05xmyd,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:16.886723874Z,projects/taller3-pcuneo/traces/68c2a0c4afc114db47b1debd5815212c
,,,,,,,,,,000000-e2121f09-63bd-4a11-968e-d8089c6be125,eemmoxu19vew,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 27 ms, finished with status code: 200",2021-10-10T17:59:16.885328263Z,projects/taller3-pcuneo/traces/2a88f380a2bf6a78163b0ce6073a16a8
,,,,,,,,,,000000-645847a0-4170-4cb3-a57c-eba4cb8e7571,eemmoxu19vew,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 legals POST,2021-10-10T17:59:16.884Z,projects/taller3-pcuneo/traces/2a88f380a2bf6a78163b0ce6073a16a8
,,,,,,,,,,000000-6003f7b6-d939-4c6e-9953-a25174ce3170,x7s1sggl1zbw,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 30 ms, finished with status code: 200",2021-10-10T17:59:16.881564360Z,projects/taller3-pcuneo/traces/4db954ea76643285fc12a4f280bf5b91
,,,,,,,,,,000000-91264f8b-e97a-40e6-b34b-13c9b36c4eca,x7s1sggl1zbw,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 about POST,2021-10-10T17:59:16.880Z,projects/taller3-pcuneo/traces/4db954ea76643285fc12a4f280bf5b91
,,,,,,,,,,000000-e9331b42-136e-48ed-af70-01baceee1edf,z1sv2if3e6vt,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:16.862091632Z,projects/taller3-pcuneo/traces/84d0ec999e075682b86ce3651e447d04
,,,,,,,,,,000000-304abac7-2015-4a10-88f3-10f0294514b5,eemmoxu19vew,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:16.858587739Z,projects/taller3-pcuneo/traces/2a88f380a2bf6a78163b0ce6073a16a8
,,,,,,,,,,000000-d70ea1c5-bacc-453a-9f50-b67defa3850c,z1svh6o2pnxo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 72 ms, finished with status code: 200",2021-10-10T17:59:16.857720828Z,projects/taller3-pcuneo/traces/0fc9ec78192f2fedd57760a1a8660fa0
,,,,,,,,,,000000-e7d3d78d-eb18-4e1d-bdbf-19fa7ff21dd7,z1svh6o2pnxo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.010000000000005116 home GET,2021-10-10T17:59:16.856Z,projects/taller3-pcuneo/traces/0fc9ec78192f2fedd57760a1a8660fa0
,,,,,,,,,,000000-90d29ce0-20db-43cb-8805-cc6ac7ae75e8,eemmc141453d,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 90 ms, finished with status code: 200",2021-10-10T17:59:16.855504819Z,projects/taller3-pcuneo/traces/d658b6a674eaaeed2926d857b80f0f27
,,,,,,,,,,000000-864ef561-db64-4ec3-b9ec-74373700a690,x7s1sggl1zbw,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:16.852434216Z,projects/taller3-pcuneo/traces/4db954ea76643285fc12a4f280bf5b91
,,,,,,,,,,000000-7ad0d699-d398-4a0e-b622-1a7456239c7e,x7s1j1pqnhml,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 93 ms, finished with status code: 200",2021-10-10T17:59:16.849185970Z,projects/taller3-pcuneo/traces/71253807703d13a510f3557c5d8f8639
,,,,,,,,,,000000-435329da-03c9-4bc1-ba54-22b9e4d28c59,eemmc141453d,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 legals POST,2021-10-10T17:59:16.795Z,projects/taller3-pcuneo/traces/d658b6a674eaaeed2926d857b80f0f27
,,,,,,,,,,000000-45b4d526-df1d-4525-8ea6-bcf4f227617a,z1svh6o2pnxo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:16.786527721Z,projects/taller3-pcuneo/traces/0fc9ec78192f2fedd57760a1a8660fa0
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,POST,411,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/about,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f4000bf97ebfb88f3f,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:17.099694421Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:16.784766Z,projects/taller3-pcuneo/traces/06571457b089c37d62727c494ff2afd2
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,GET,389,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f4000bf97804f79d75,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:17.099694421Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:16.784760Z,projects/taller3-pcuneo/traces/f8a536a95c925bdf6cf816495a24c89a
,,,,,,,,,,000000-5bccbb91-d35a-48d6-80c8-5564c913a28a,x7s1j1pqnhml,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 home POST,2021-10-10T17:59:16.784Z,projects/taller3-pcuneo/traces/71253807703d13a510f3557c5d8f8639
,,,,,,,,,,000000-9785ebfd-b4c9-46b2-957a-2b24ffc9e67d,z1svdu0396b7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 119 ms, finished with status code: 200",2021-10-10T17:59:16.783122837Z,projects/taller3-pcuneo/traces/f898756b9a0c1fde32e28ed4f90ec4e4
,,,,,,,,,,000000-13938f28-8226-4dda-9cac-6d9c4f74886e,z1svdu0396b7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.030000000000001137 home POST,2021-10-10T17:59:16.781Z,projects/taller3-pcuneo/traces/f898756b9a0c1fde32e28ed4f90ec4e4
,,,,,,,,,,000000-9be03a10-313e-4853-8c41-d9e01228df35,eemmc141453d,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:16.765949498Z,projects/taller3-pcuneo/traces/d658b6a674eaaeed2926d857b80f0f27
,,,,,,,,,,000000-30b20e4c-4834-43aa-83f8-3944e5a77e86,eemmgeqdw7n3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 30 ms, finished with status code: 200",2021-10-10T17:59:16.763516438Z,projects/taller3-pcuneo/traces/0060bcc7f7864661f33b4f50d7de4120
,,,,,,,,,,000000-8a1dd466-ee33-49b0-9ac7-66fa306b570a,x7s1j1pqnhml,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:16.757067344Z,projects/taller3-pcuneo/traces/71253807703d13a510f3557c5d8f8639
,,,,,,,,,,000000-962cd017-7ee7-4446-9afd-bdc76668d536,eemmgeqdw7n3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 about POST,2021-10-10T17:59:16.757Z,projects/taller3-pcuneo/traces/0060bcc7f7864661f33b4f50d7de4120
,,,,,,,,,,000000-4d4496d6-6b7e-4fab-b4a0-e92b385463cb,x7s1tya5p9d0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 99 ms, finished with status code: 200",2021-10-10T17:59:16.752861565Z,projects/taller3-pcuneo/traces/0301c0b9af8f2ce16bc33055760e1691
,,,,,,,,,,000000-ade0ea40-ad39-478c-a0aa-70fd50e9aa31,x7s1tya5p9d0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.020000000000010232 jobs GET,2021-10-10T17:59:16.750Z,projects/taller3-pcuneo/traces/0301c0b9af8f2ce16bc33055760e1691
,,,,,,,,,,000000-d73fb2ab-18a7-42e5-aff2-ee5ec6419f97,eemmgeqdw7n3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:16.733772543Z,projects/taller3-pcuneo/traces/0060bcc7f7864661f33b4f50d7de4120
,,,,,,,,,,000000-7b06687a-ae8c-46cd-a5e8-65bcf590e4e8,eemmuj05e2e0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 149 ms, finished with status code: 200",2021-10-10T17:59:16.731039132Z,projects/taller3-pcuneo/traces/e7c0d04e9f4f4b9ed012c858c321750c
,,,,,,,,,,000000-7ff76a64-9d3f-405c-a3a7-ba99b1085900,eemmuj05e2e0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.060000000000002274 home POST,2021-10-10T17:59:16.729Z,projects/taller3-pcuneo/traces/e7c0d04e9f4f4b9ed012c858c321750c
,,,,,,,,,,000000-7758c8a4-6131-499e-b1ff-81537e6f2973,z1svdu0396b7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:16.664285007Z,projects/taller3-pcuneo/traces/f898756b9a0c1fde32e28ed4f90ec4e4
,,,,,,,,,,000000-f92f711c-4088-4532-9591-a9623f13a27d,z1svjjnd9f4a,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 96 ms, finished with status code: 200",2021-10-10T17:59:16.660228072Z,projects/taller3-pcuneo/traces/a2dca45803382a92703b132e2c82fbec
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,POST,411,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/about,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f4000a0a89d707e561,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:16.739022900Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:16.658057Z,projects/taller3-pcuneo/traces/cc7c802a053b7de16962894761b954ee
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,GET,390,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/about,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f4000a0a6b96da8567,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:16.739022900Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:16.658027Z,projects/taller3-pcuneo/traces/6eb8d52cb887b7b2f11de7e2cd4155bf
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,POST,409,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f4000a0a585075332e,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:16.739022900Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:16.658008Z,projects/taller3-pcuneo/traces/0675f4afd1aadbf2d22a369e7a44f91c
,,,,,,,,,,000000-5e0984da-dd10-40f2-a8bb-571dbbfd143a,z1svjjnd9f4a,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.01999999999999602 about GET,2021-10-10T17:59:16.658Z,projects/taller3-pcuneo/traces/a2dca45803382a92703b132e2c82fbec
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,POST,409,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/jobs,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f4000a0a480ad6a198,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:16.739022900Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:16.657992Z,projects/taller3-pcuneo/traces/f512e81270187949797a2a31efb87d78
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,POST,411,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/legals,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f4000a0a3c837d17ff,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:16.739022900Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:16.657980Z,projects/taller3-pcuneo/traces/2c1294f2952df1108bd7cb015785c9a6
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,POST,413,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/offices,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f4000a0a357c8c1673,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:16.739022900Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:16.657973Z,projects/taller3-pcuneo/traces/c17436488696d5cfb06e70cea4a59f28
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,GET,389,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f4000a0a2edd119c69,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:16.739022900Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:16.657966Z,projects/taller3-pcuneo/traces/30a53d102211bb8a83dcc907969a307b
